full_text,sentiment
"gimana ya tanggapan pendukung genap yg pasang emoji semangka or bendera Palestine trus boikot mcd sbux unilever dll pas liat foto ini",netral
"Terdampak Boikot Penjualan Unilever Indonesia Turun pada 2023 https://t.co/4fSdrtwJXm",negatif
"Nestle Unilever punya Israel produk produk Unilever mesti di boikot woy tapi masih aja dibeli ama rakyat Indonesia ini perusahaan Israel 7 turunan nggak habis habis kali harta Israel hampir seluruh dunia dikuasi oleh mereka. Unilever tuh produknya banyak banget lagi.",negatif
"PT Unilever Indonesia Tbk (UNVR) buka suara soal dampak boikot akibat konflik di timur tengah terhadap kinerja perseroannya. https://t.co/nujT5Zayh6",netral
"@szupremacy Sejauh ini kpopers cuma boikot yang jadi BA/collab belakangan ini aja gatau kekmana cara pandangnya. Kalo gua sistemnya boikot agensinya sekalian. Ibarat lu boikot unilever emamg lu boikot produknya pilih pilih? Pasti semua yg dibawah naungan unilever kan?",negatif
"Kurang2i aja mbanding2in kesalahan orang. Orang jelas salah ya ditegur jangan kemudian membandingkan dengan kasus lain. Orang kalau boikot McD tapi ga boikot unilever ya biarin aja puji dan apresiasi mereka bukan malah nyinyir kek gitu.",negatif
"org pd fafifufefo boikot produk kek sb unilever mcd dll tapi pelamar kerja di perusahaan tsb masih bnyk aja jir terutama unilever. gw kira pendaftar ulip bakal turun gara2 aksi boikot",negatif
"Unilever ni boikot ke",netral
"wallahi tantangan buat boikot produk unilever tuh berat bgt tapi demi palestina aku bakal bertahan",positif
"Yahudi Pesek.... Ga Malukah Kalian...??? Ini di New Yorl City orang boikot makanan pro israel dan Rela Antri Makanan Halal sbg Produk Pengganti. Masyaa Allah....Luar Biasa. Sadarlah Bangsaku Saudaraku. Lanjutkan Boikot Produk Pro Israel: Starbuck McD KFC Unilever dll",positif
"Pembahasan saur sama nyokap kali ini agak berat dikit lebih berat daripada ditanyain kapan nikah Jadi dapet hampers berupa bahan pangan tapi gak ada produk unilever (gw sih gak vokal boikot karena sadar masih standar ganda ) agak berat ngejelasin ke nyokap",negatif
"Sedangkan prio 4-6 itu di luar target utama tapi sangat diencourage utk itu diboikot misalnya kayak kita boikot Unilever atau L'oreal. Jadi udah jelas kalau untuk boikot hybe ini targeted di prioritas 1-3 sedangkan prio 4-6 itu opsional tapi tetap diencourage.",positif
"Produk Unilever tolong boikot setiap aspek kehidupan iklan iklan di tv rata rata produk Unilever semua anjay",positif
"aku udah suka bgt sama C*tr* body serum complete glow itu wanginya soft enak deh pokoknya encer jadi cepet meresap. nyaman bgt pokok di pake habis mandi atau pas mau tidur. tapi karena produk Unilever jadi masuk list boikot. jadi sementara ga beli dulu",positif
"@doolanolan Ga masuk BDS sih tp emak-emak sini banyak yg boikot Unilever WKWKWK Sunli banget gatuh",positif
"Produk Wings itu emang lebih murah dari Unilever ya. Thanks to boikot. Jadi lebih hemat",positif
"*Apakah kalian tidak jijik masih mau konsumsi OREO?* *udh HARAM mengandung BABI gambarnya lambang² dajjal semua produk Israhell ditambah lagi banyak kutu busuknya * *Jangan ragu untuk BOIKOT.!!!* https://t.co/kVqQ5ONov1",positif
"YANG BENER AJA NIHH ?????? (Tp aku boikot oreo) https://t.co/lsBCiNRBUH",positif
"Pen beli tapi oreo masuk list boikot #Pokemon #Oreo #Boikot https://t.co/qQiDauLfIV",netral
"Sejak boikot Oreo dah try Cream O tapi kurang sedap Previously Azra ada bagi tester brownies crumb TheMixProject so far our customer memang enjoy this crumb https://t.co/xrB7wsSiLd",netral
"Guys tetep boikot oreo. https://t.co/LCkISx7D3T",positif
"Beli cream-o munchy's. Sebab boikot oreo https://t.co/L8wijcsJN8",positif
"Pengen mcflurry tp lg boikot jd beli mixue yg oreo sundae tanpa saus coklat. Cukup mengobati sih krn rasanya jd ga terlalu manis https://t.co/vO68mbgUxl",positif
"OREO Produk yang membunuh anak-anak di Gaza Pembelian Anda atas produk boikot mendukung entitas Zionis Teruslah Memboikot barang-barang Amerika Israel dan para pendukungnya!!! #FreePalestine https://t.co/0wKgc3mZA4",positif
"tuh oreo lucu amat tapi boikot",negatif
"Preman makanannya Oreo (Diputar dijilat dicelupin) Produk yg kita boikot https://t.co/u90PIXAUsk",positif
"biskuit (boikot oreo)",positif
"Hadeuh manusia pada kenapa ya gini yaaa klo kalian mw boikot ya boikot aja sendiri perkara idol makan oreo trus kalian mw spam ini itu be smart lah mereka bukan kalian intinya kenapa sih ga urus idup sndiri aja knp maksa org laen bwt jadi KALIAN??????",negatif
"Oreo boikot nder.",positif
"GW SUKA OREO TAPI DI BOIKOT TRS GANTINYAA GORIORIO.. TRS NYIBA YANG NEXTAR ITUUU lumayan lah tapiii oreo tuh ada pait²nya",positif
"Next level punya boikot ni dia tukar nama Oreo ke Cream-O.",positif
"Oreo masih boikot kan ya?",netral
"Bukannya oreo di boikot yh?",netral
"Kalo boikot Oreo terus terang aku gak bisa. Maafkan.",negatif
"Maaf gak dulu soalnya oreo gw boikot",positif
"oreo kena boikot en aku ganti pakai cream o",positif
"Matcha latte choco latte (?) choco frappe dl ada red velvet frappe itu enak banget sumpah tp skrg udh gaada dan jangan adalagi soalnya make produk boikot (oreo red velvet)",positif
"sejujurnya oreo cuman boikot jd aku slai olai aja",positif
"Bjir aku lupa klo oreo masuk produk boikot yallah maafin akuu",netral
"tanyarl ternyata dunkin sampe buat donat israHELL tetap semangat boikot produk yang mendukung israHELL! https://t.co/FH68VSdAYN",positif
"STARBUCK DIGANTI NAMA VISTA COFFEE PIZZA HUNT DIGANTI NAMA JADI RISTORANTE TETAP BOIKOT PRODUK PRO ZIONIS ISRAIHELL https://t.co/cglUpp2zYQ",positif
"Padahal lebih banyak cara untuk ajakan boikot yang lebih simpatik dan tidak mengganggu privacy orang lain. Konsumen produk yg mungkin diboikot adalah berhak apa dia bayar tidak sepantasnya kita menyerangnya krn perbedaan prinsip ttg Palestina. https://t.co/D6ZA3LgOEf https://t.co/D25yi8ihVi",netral
"Masih semangat Boikot produk Zionis dan yang terafiliasi.. salah satu cara keberpihakan kita sama penderitaan dan.perjuangan saudara kita di Palestina https://t.co/Fb6ELKvhme",positif
"ternyata udah ada fatwa MUI ya soal boikot produk. utk skincare make up dan body-hair-personal care sih gak repot krn udah setahun hijrah pake oriflame. yg agak peer nih makanan https://t.co/04rJYHoRCq",netral
"Calon wapres pemilu kita yg 8 bulan lagi kemungkinan besar dilantik. Beliau Makai botol plastik dan produk boikot https://t.co/OpXKChOJgk",negatif
"Ayo teruskan boikot produk Zionis demi keadilan dan perdamaian #TerusBoikotIsrael https://t.co/WO5gAb5AuC",positif
"Segala bentuk penjajahan di atas muka bumi harus dihapuskan termaktub dalam pembukaan UUD 1945. Maka menentang penjajahan zionis di tanah palestina menjadi kewajiban kita semua dengan cara dan bentuk apapun yg kita bisa. Salah satunya dengan perjuangan boikot brand/produk https://t.co/YoGL0z3Us5",positif
"tanyarl astaghfirullah israHELL buat mainan bayi kaya gini israHELL BIADAB tetap semangat boikot produk israHELL!!!!! https://t.co/tXLKIUGrqo",positif
"Aksi para pendukung palestina di Makasar Mereka menyambangi sebuah gerai kopi di jln AP Pettarani Makassar dan mengajak para pengunjung melakukan boikot produk yg terafiliasi isra El Jumat 06.06.24 https://t.co/iiMyCaPyau",positif
"Tetap boikot produk yang terafiliasi dengan teroris haram jadah zionis Israel. Dimulai dari saya dulu. #FreePalestine #StopGazaGenocide‌ sabrina Plaza Indonesia Asian Value Total Politik Tubruk Pandji Muhammadiyah. https://t.co/AV9WorAmjz",positif
"Berasa bangga ama Aurora pas ngestalk insta nya jarang² artis luar terutama barat yang terang² an menyuarakan Pllestin ampe ikut² an boikot produk pro israhell. Kuy dengerin lagu²nya bagus banget buat yang suka ovt https://t.co/NEzufSG3ke",positif
"DAMPAK BOIKOT PRODUK PENDUKUNG ISRAHELL DI SELURUH DUNIA SUNGGUH LUAR BIASA‼️ https://t.co/H9knFikbJn",netral
"cw // kpop genos*de z1onist Sok siapa lagi artis yg terang2an pake/endorse produk israhell? Spill di komen biar yg lain pada tau. Kita boikot rame2!! 🇵🇸 https://t.co/0Bf9t1M3Pp",positif
"Boikot itu artinya : kamu tidak membeli produk yg diboikot. Bukannya malah : memukuli orang lain yg tidak memboikot produk tersebut. Dan lagi apa faedahnya mukulin saudara sebangsa setanah air yg cuman minum kopi demi membela bangsa asing ?? https://t.co/yrH7imdpf1",netral
"Aksi Bela Palestina di Bandung dan Jakarta Massa Ajak Boikot Produk Israel Kebiadaban Israel terhadap Palestina mengundang simpati ribuan warga Bandung dan Jakarta untuk menyerukan kemerdekaan pada Pelestina. Dalam aksi tersebut massa juga meminta pada warga Indonesia untuk https://t.co/HfrWNWBlZh",positif
"Boikot gak ngaruh? NGARUH Seumur-umur baru kali ini dapat WA-blast dari bank eh isinya info diskon produk boikot. Diskon hampir separuh harga dalam dua hari selama sepekan. Bener-bener niat cari pelanggan ini mah. https://t.co/qlbkcuYFqp",netral
"Yg biasa mampir di kopi kenangan sebaiknya di re kondisikan deeh Gw sekali waktu di semarang sama ayank minum kopi kenangan Coba cek juga produk dibawah ini Lanjut boikot produk2 yg Berafili dgn Zionis ya gesss... https://t.co/umV0ZwroUI",positif
"Tetap boikot produk pendukung genosida yang terafiliasi dgn teroris zionis Israel kalau bisa tinggalkan untuk selama-lamanya. https://t.co/ba5S2SyNaC",positif
"Jika boikot produk atau komoditas yg berafiliasi dengan Zionis Israel dan negara-negara sekutunya itu tidak berpengaruh apa-apa mengapa mereka: 1. Mendadak klarifikasi 2. Mendadak 'peduli dan donasi'. 3. Mendadak mengubah desain kemasan tema dll yg lebih 'ramah Palestina'.",netral
"Hapalkan baik-baik. Kita #Boikot produk-produk ini bersama-sama ️🇵🇸 #TerusBoikotIsrael https://t.co/q5FJr9DKRK",positif
"KAMMI Bandung Serukan Lagi Aksi Boikot Produk Pro Zionis - https://t.co/YIcPEIZv8Q https://t.co/9K2Y5XH3HI",positif
"Meskipun gerakan boikot terhadap berbagai produk yang diduga terafiliasi dengan israhelll baru pertama kali terjadi namun jika kita cermati lagi boikot yang terjadi hari ini senada dengan janji kemerdekaan yang tertuang dalam Pembukaan UUD 1945. #TerusBoikotIsrael",positif
"FRRR. lu mau naikin ht silakan sebanyak banyaknya. tp jangan larang org buat ngehype member itu udh pilihan dia dan lu pd gaada hak buat ngelarang. kecewa lah dll freakkkk urus aja hidup lu sendiri gausah urusin hidup org. boikot produk bukan artis idiot. beneran kesel gua jir",negatif
"menurutku ini salah satu kopi terbaik di daerah ku dan harga nya jauh lebih murah daripada sbux segini aja harga nya 23rb coy makanya daripada kalian beli produk boikot masih ada kok tempat lain yang bahkan jauh lebih enak dan lebih murah. https://t.co/aOq234WJdw",positif
"Wasekjen MUI: Boikot produk terafiliasi Israel adalah jihad. #boycott https://t.co/cXrWiBgouO",positif
"@dearpupies @tanyarlfes Standar ganda apanya sih kak? LV itu gk masuk list BDS tp kalo kamu mau boikot ya silahkan itu hak mu. udah 8 bulan lebih genosida dan kampanye boikot masih banyak yg gangerti. boikot yg efektif itu bukan semua produk diboikot tapi yg terfokus jangka panjang dan masif. https://t.co/tIOjmXtA5u",positif
"Boikot terhadap produk produk yang memberi dukungan terhadap Isr4el membuat saham perusahaan terus anjlok. Lanjut boikot jangan kasih kendor ️🇵🇸 #TerusBoikotIsrael https://t.co/DBt1S8jkkN",positif
"Tetap Istiqomah dan Lanjutkan Boikot Semua Produk Israel Yahudi Demi Membela Palestina dari GENOSIDA TERORIS ZIONIS YAHUDI. @myputun https://t.co/0X0GvT36SR",positif
"𝑷𝒆𝒎𝒆𝒓𝒊𝒏𝒕𝒂𝒉 Harus Tegas Mengklarifikasi Daftar Produk/Perusahaan Yang Terafiliasi Israel Mencegah Kegaduhan Dalam Masyarakat. 𝑱𝒊𝒌𝒂 Aksi Boikot Terus Berlarut Semakin Banyak Perusahaan Bangkrut Dan Jutaan Jiwa Di PHK. 𝑵𝒈𝒂𝒏𝒈𝒈𝒖𝒓 https://t.co/iDCYI89Ti8 https://t.co/O2ZmBPzCoG",netral
"Masih bingung antara boikot produk Zionis atau peduli lingkungan guys https://t.co/nTUaHwqMaR",netral
"Boikot produk-produk setan! Tidak ada kata netral. 🇮🇩️🇵🇸 https://t.co/NSJBgC4jFO",positif
"Jika boikot terhadap produk yg terafiliasi dengan penjajahan tidak berpengaruh lalu untuk apa segala macam promosi dan discount digencarkan? Tetap jauhi. Jika tak peduli tentang pembantaian dan penjajahan pedulilah tentang kesehatan. Ya kesehatan tubuh kalian. https://t.co/8V1Wu4NQCV",positif
"tanyarl liat nih idol lokal yg pake produk boikot + melanggar golden rules JKT48 ga member ga staff sama aja tolong kasih edukasi ya ke member dan staff nya juga fansnya jangan tutup mata!! tapi ada juga yg mengedukasi (sender salut) https://t.co/IsfYOr5PXd",negatif
"Mari kita Boikot sama-sama produk Zionis Isr4hell sesuai Fatwa MUI Daftar produk Isr4el yang ada di Indonesia #TerusBoikotIsrael https://t.co/ZSZJQzOhvE",positif
"Terlepas dari adanya aksi boikot konsumen berhak utk memilih produk apa yg dia mau beli produsen atau penyedia jasa/barang tdk bisa menyalahkan konsumen utk pilihannya itu Byk yg bisa survive dari sejak jaman covid yakin rezeki itu ada dimana2 berdoa &amp; ikhtiar terus ya https://t.co/GzGnY9r9f4",netral
"Boikot produk-produk setan! Tidak ada kata netral. #TerusBoikotIsrael https://t.co/6esXDwBt99",positif
"TW// CW// BOIKOT Hyeri terang an promosiin produk isri-wil &amp; (di ige KFC Korea isinya muka dia semua) &amp; bbrp bulan lalu foto pegang coca-cola di feeds KEEP BOYCOTTING TANPA PILIH-PILIH -star https://t.co/tZGq1bBn6Z",positif
"BENER. WORTH IT. JADI mari kita mulai rajin kalo lagi belanja cek barcode dulu pake ini hihii bermanfaat banget buat kita² yg lg boikot produk isriwil https://t.co/2EWFdPAX9a",positif
"Tetap semangat boikot produk Isr4el #TerusBoikotIsrael https://t.co/B5UfsCLPhL",positif
"Bismillah Ada apa dgn anak² skrng ini Dgn usia mereka yg se muda itu sdh bicara yg tdk baik soal Warga Palestina yg skrng di Genosida Zionis!! Tontonan yg mereka lihat dgn pemberitaan pro &amp; kontranya soal Boikot Produk Israel membuat anak² ini tak ada rasa empati Miris!! https://t.co/BU8TZuNJsy",negatif
"Video Menarik knp kita harus memboikot barang2 Isr4el!? Mohammed al-Nas pemuda asal Libya mengunggah klip bertema boikot produk pro-Isr4el yg menarik perhatian pengguna medsos. Sebarkan agar semakin banyak org yg sadar knp harus membaikot produk Isr4el!? #TerusBoikotIsrael https://t.co/iVgoUa7rqw",positif
"Boikot Produk Isr4el dan produk pundukung genosida #TerusBoikotIsrael https://t.co/iBVHp7qTPN",positif
"tolonng ini bisa bisanya di dalem biskuitnya ada garemnya coba kombinasi baru garam dan coklat inimah Kalo boleh kirim 1 dus buat ganti kepercayaan customermu ini karna produk sebelah boikot https://t.co/mckSACeKW9",negatif
"Aktivis Tunisia🇹🇳 menyerukan boikot terhadap produk-produk yang mendukung Zionist Yahudi. #GazaGenocide‌ #FreePalestineFromZionists #FreePalestine 🇵🇸 https://t.co/wlLquqIvk8",positif
"Meskipun gerakan boikot terhadap berbagai produk yang diduga terafiliasi dengan Israel baru pertama kali terjadi namun jika kita cermati lagi boikot yang terjadi hari ini senada dengan janji kemerdekaan yang tertuang dalam Pembukaan UUD 1945. #TerusBoikotIsrael",positif
"Boikot produk-produk Isr4hell dan produk-produk yang mendanai Isr4hell ️🇵🇸 #TerusBoikotIsrael https://t.co/kPeLCUIe8w",positif
"Bismillah Ajakan Boikot Produk Israel di Tanah Air bnyk dilemanya masih bnyk buzzer² pendukung zionis pd berkeliaran !! Ajakan boikot secara halus salah !! Boikot dgn Aksi demi kesadaran kita jg masih salah !! Pointnya : Kesadaran warga +62 tntng boikot ini sangat kurang !! https://t.co/fTSgCKOhQD",netral
"aksi boikot produk yang dianggap terafiliasi dengan israhelll masih terus berlanjut #TerusBoikotIsrael",positif
"Emak-emak Inggris dengan berani mendatangi supermarket besar lalu menempelkan stiker boikot di produk asal Israel dan produk dari perusahaan yang mendukung penjajahan dan genosida Israel atas Palestina. Kalau di Konoha pasti emak-emak ini sudah ada yang nyinyirin... https://t.co/tPEgTu6Kjq",positif
"Kata siapa mau boikot atau nggak silahkan? Gerakan ini menghujat siapapun yang gak mau baikot. Menghujat siapapun yang menikmati produk yan mereka boikot. Dan sekarang kalian bangga membully Dan mendoxing bocil SMP seolah2 mereka yakin kalau nih bocil gak bisa dididk baik2",netral
"MENANGGUNG RUGI KARENA BOIKOT KATA SIAPA BOIKOT NGGA NGARUH? AYO BOIKOT TERUS PRODUK ISRAHELL‼️ https://t.co/NDH3ozZReo",positif
"Solidaritas nyata: boikot produk Zionis untuk Palestina #TerusBoikotIsrael https://t.co/V0xupzCgNh",positif
"Ternyata kaum syi'ah itu hanya gimmick pd konflik di Palestina. Contoh penyerangan Iran di tel afif kemarin itupun gimmick. Jgn tergoda tetap boikot produk pangan negara² yg terafiliasi isrewel. Assalamu'alaikum sobatku org² baik. #FreePalestine #FreeGazaRafah ️ https://t.co/ANVC3L42Is",positif
"Setiap langkah kita penting: boikot produk Zionis untuk keadilan. #TerusBoikotIsrael https://t.co/MUXl6jGRpx",positif
"Bersatu dalam aksi: boikot produk Zionis sekarang #TerusBoikotIsrael https://t.co/H82JD20zK8",positif
"Mari bersama-sama boikot produk Zionis demi kemanusiaan #TerusBoikotIsrael https://t.co/4Y26hJe8En",positif
"Solidaritas untuk Palestina: Boikot produk Zionis dan produk yg pro Isrewel #TerusBoikotIsrael https://t.co/7AopiwrSb8",positif
"Merujuk pada lembaga dan Organisasi kredibel dalam melakukan aksi boikot agar gerakan boikot lebih fokus dan terhindar dari jebakan penumpang gelap persaingan bisnis Salah satunya dengan perjuangan boikot brand/produk pendukung zionis yg sudah diinfokan oleh @GerakanBDS_ID https://t.co/KCwPT4b69Y",netral
"lagian beli produk boikot",netral
"Ternyata seruan boikot produk pendukung israel itu berasal dari hamas dan hamas pesek yang berciri salafi Wahabi jodat gosong katok cingkrang dan jenggotan panjang kayak rabbi yahudi",negatif
"iya kan makanya gue agak kesel sama orang yang ngeluh boikotnya banyak blablabla ya kalo gak bisa boikot semua ya ikut list bds aja anjir gue juga belom bisa stop semua produk pro sana tapi ya gue konsisten ngikutin bds karena ini yang paling utama:)",positif
"Boikot Yuk Produk Produk ABC @KraftHeinzCo @CocaCola_ID @MDLZ @Pizza_HutID @pizzahut #Boycott this Produk.. https://t.co/JpaOFHm7qe",positif
"TW // CW // BOIKOT Tiada hari tanpa artis korea konsumsi produk zio-nist Mbak Hyeri terang an promosiin produk isri-wil sampai photoshoot breng burger KFC &amp; beberapa bulan lalu foto pegang coca-cola taroh feeds PLEASE KEEP BOYCOTTING EDUCATE TANPA PILIH-PILIH https://t.co/2eHYIMQTo6",positif
"Prihatin Situasi di Gaza KOSPY Keluarkan 9 Sikap Termasuk Boikot Produk yang Terafiliasi Zionis https://t.co/U8E5YEr3T1 #TempoNasional",positif
"Saya pergi kebanyakan Mamak tukar produk. Maggi ke Indomie Numee Cintan. Milo ke Myvic. Nescafe ke Indocafe. Tapi ada kedai melayu yang tak ada kesedaran boikot produk Nestle.",netral
"Pada tau kan arti NAPITER ? Ko 11 12 ya dengan para pendukung Palestina yg boikot produk Israel. Terus main fisik ? Yahhh sama juga kelakuannya sm Hamas teroris. Menyedihkan.",negatif
"Pemerintah harus urun rembuk soal boikot harus ada edukasi agar tak menambah beban ekonomi seperti yg diminta PHRI. Minimal memberikan guideline utk Gerakan sosial yang dilakukan masyarakat. agar tak menjadi liar dan dimanfaatkan untuk kepentingan bisnis https://t.co/bFz4IwiBaS https://t.co/ftO2j4JL9q",netral
"Wasekjen MUI kobarkan 'Jihad' boikot produk terafiliasi Israel https://t.co/sTNI63ZRqe",positif
"RESEP LASAGNA TANPA OVEN??️ ternyata bisa loh bikin lasagna tanpa oven.. dan tanpa pake produk boikot juga tentunya. simple enak puas! YUMMERS https://t.co/020JgsMcDQ",positif
"Sekali lagi gw berharap semoga informasi MUI mau bikin fatwa mempromosikan atau jadi BA produk terafiliasi Israel hukumnya haram bukan cuma jadi desas desus doang semoga aja beneran jadi kenyataan Jangan sampai nantinya gerakan boikot untuk melemahkan Israel justru melemah https://t.co/PiaoroMlIc",netral
"Pemerintah harus urun rembuk soal boikot harus ada edukasi agar tak menambah beban ekonomi seperti yg diminta PHRI. Minimal memberikan guideline utk Gerakan sosial yang dilakukan masyarakat. agar tak menjadi liar dan dimanfaatkan untuk kepentingan bisnis. https://t.co/rlO9wZU4Vy https://t.co/Ie96hBKlyO",netral
"Lho ada produk boikot si PEPSI",netral
"Massa Serukan Aksi Boikot Produk Terafiliasi Zionis - Sindo Sore 09/06 https://t.co/DFIlv0yL8V",positif
"Jujur aku dari dulu hampir ga pernah beli produk yg ada di target boikot itu karena selain pertimbangan harga lokasinya jg lumayan jauh dr rumah ((mager)). Pernah tp bukan yg terus2an. Hamdalah di daerah rumah tuh banyak penjual makanan kayak yg target boikot dan lebih enak.",positif
"Postingan saya tentang fatwa boikot produk Israhell dari MUI di semua medsos saya langsung diserang Buzzer Z10N1S. Komen selain maki2 juga banyak yg komen ayo tinggalkan IG FB klo ceramah ke luar kota atau umroh haji jgn naik Boieng dsj. Hehehe...makanya baca fatwa lengkap. MUI",positif
"Cukup serukan boikot produk gosah ngerusak palagi sampe melukai orang. Dah gitu pengecut mau lari ke Sorong. Hal2 smacem ini dan orang2 anarkis bgini klo dibiarkan bakal picu perpecahan bangsa sndiri.. Ane setuju tindakan aparat cyduk! https://t.co/81h3D9oLqU https://t.co/17M7Ra4E1G",netral
"@yjunxchoi C0la ga masuk bds Bukan fokus boikot kita Yj setelah banyak yg komen gitu juga terus ganti minumnya ke air putih So. Keknya kita yang perlu diedukasi biar tau produk apa aja yang diboikot https://t.co/cSNVbygWMe",netral
"Viral Aplikasi No! Thanks untuk Boikot Produk Pro Israel Simak Fakta-faktanya https://t.co/rXJ7Tof2rJ",netral
"Aksi boikot akan berdampak secara efektif jika penolakan dilakukan terhadap produk impor yang memang didatangkan langsung dari israhelll. #TerusBoikotIsrael",positif
"Sambil menunggu fatwanya jadi kita yg hanya butiran debu ini jangan sampai terpengaruh kilauan artis kari BA produk pro zionis. Gak perduli artis yg jadi BA nya gerakan boikot harus makin kuat supaya cita2 kita membantu Palestina terasa sampai kesana. Karena dengan memboikot https://t.co/I7ANTNlTsa",positif
"sekali lagi boikot itu stop beli produk bukan rusuh sana sini goblok",negatif
"@vrixxz @odydc Iya bisa jd begitu. Gw udh lama langganan mcd dlu bisa seminggu sekali beli tp makin kesini banyak brand lokal yg rasanya mirip /sama enaknya dg harga lbh murah dan potongan ayam lbh gede. Ahirnya mulai pindah deh jd pas boikot tuh emg udh jarang beli",positif
"@cingreborn Tolol parah plis boikot dari kerjaan apapun sumpah masa bisa setolol ini.. oke sok makan mcd tp gaperlu blg apa2 pls???",negatif
"@kegblgnunfaedh Sy gak boycott sih. sebelum ada aksi boikot udah lama gak ke mcd kfc apalgi sb. Ya buat apa?? Jangan salah2in boikot. Salahin tuh strategi manajemen mu yg bosenin. Ngerasa makan di mcd kfc adalah makanan mewah padahal saingannya itu bejibun. Sabana olive dll..",negatif
"@alvR_001 @WatchmenID aku ttp nonton sih udh di nanti² soalny utk boikot aku ikut jg kek baned Starbucks KFC Unilever McD utk film aku ndk soalnya yg blg ban Dsny TPI mlh nntn Netflix pdhl merka sama ae :)",netral
"@ratchaneefy @mbahnya_UN @vesicaafellea Menurut gw hal gni tuh 2 mata pisau. Lu pke sosmed biar bisa menebar awarness tp penggunaan sosmed jls2 masuk kantong zionis. Lu boikot MCD dll utk menutup uang msuk ke israel tp lu matiin sodara seiman yg kerja di McD. Jadi be wise aja sih",netral
"You know what ? Gua ngerasa lu pada gak fokus ke boikot lu pada cuma gak mau idol nya kena drag gegara colab. Kemarin kemarin yang jadi BA BA segala macem lu pada gak serame ini njir ?? Apa tau nya produk yang diboikot tuh sb sama mcd doang ??",negatif
"Viral Bocah Makan di McD Sambil Mengejek Palestina dan Gerakan Boikot https://t.co/76ZraflOmU",netral
"Makin yakin dengan boikot Danone Aqua",positif
"Saking mesranya danone dengan israel gw fokus untuk boikot Danone beserta yang lain nya termasuk Aqua",positif
"Udah dari dulu gw boikot Danone Aqua",positif
"gua ikut boikot produk yg bisa gua hindarin cuma kalo aqua kayanya ga mungkin gua boikot temen gua lebaran kmren ga megang uang karna sales aqua turun drastis :)",netral
"Boikot Aqua di karna makin erat dengan israel",positif
"Boikot Danone Aqua",netral
"Tetap boikot Danone Aqua supaya induk Aqua si Danone tidak bisa mengalirkan dana ke Israel !!!",positif
"Peluang boikot Danone Aqua makin tinggi gais",netral
"Boikot Danone dan turunannya seperti Aqua",positif
"Di daerah kost jualnya cuma aqua sama le mineral sama isi ulang sendiri. Nyoba yang isi ulang ga cocok rasanya mau tetep aqua aja tapi boikot mau le mineral ko ya nyampah banget",negatif
"Gw sih lebih baik boikot Danone AQUA dari pada berdosaa",positif
"Gass boikot Danone Aqua produk pro isriwil haram",positif
"Sebenernya aqua itu masuk list boikot engga?",netral
"Harus banget boikot danone Aqua kita ini karna memang di kenal bermuka 2 nya",positif
"Sayang bgt mereka gak mengerti betapa mengerikan nya israel kita sebagai muslim wajib untuk boikot Aqua",positif
"Danone aqua jelas gak etis dan makin yakin untuk boikot danone aqua",positif
"Selagi mampu boikot produk terafiliasi seperti danone Aqua kenapa nggak",positif
"Gak tertarik sudah dengan danone Aqua karna sudah gw boikot diri",positif
"jgn lah kalian berputus asa dengan boikot padahal boikot berdampak baik bagi nasional dan juga Palestina Tetap boikot Danone Aqua",positif
"Dan kalau dilihat perkembangannya lembaga YKMI ini emang sangat progresif dan relawan2nya militan banget untuk urusan yg menyangkut Palestina. Tapi aku tetep ga nyangka sih mereka akan seberani ini mengkampanyekan boikot Danone Aqua langsung di depan stand promosi produk tsb. https://t.co/Ett0KXtqvG",netral
"Boikot danone Aqua geram banget gw",positif
"Boikot produk pro Israel Danone Aqua",positif
"Boikot aja emang tuh Danone Aqua Meresahkan",positif
"gaada yg mau boikot timnas mereka minumnya aqua tuh awowkwowk #TimnasDay",netral
"Boikot Saja Aqua padahal sudah jelas kalo Aqua terafiliasi israel masih ada aja yang ngasih panggung",positif
"Emang bikin heran. Bisa2nya mereka ngaku gak diboikot padahal jelas investasi di Israel. Gede lagi investasinya Ngeriii Kalo gw sih udah pasti boikot nih brand. Udah jelas strategis banget posisi Aqua ini jadi penyokong Israelll @sehatAQUA https://t.co/rNOwKa5eHx https://t.co/J0BFPoK4sB",positif
"jangan biarkan produk zionis dikasih panggung yang ada mereka akan menjadi jadi tetap konsisten boikot produk seperti danone Aqua",positif
"kemarin catut nama tanpa izin dari sini aja bisa ngeliat arah tujuan agar tidak di boikot itu pasti Danone aqua",netral
"@sehatAQUA Tapi jangan cuma boikot Danone Aqua doang. Boikot juga yang lainnya!!! Buat yang masih bingung boikot apa aja boleh dicek daftar boikot yang udah dikeluarin YKMI di sini. Gak cuma Danone Aqua Free Palestine 🇵🇸 @sehatAQUA https://t.co/tb9IKRp8iX https://t.co/vnsBamm1qP",positif
"Sampai kapan pun Danone Aqua akan terus di boikot",positif
"Boikot danone Aqua setiap yang kalian beli mengandung darah palestina",positif
"@txtoranggabut Please ya manteman jangan boikot Aqua lagi karena benar² Aqua dukung Palestina.",negatif
"boikot aqua gaje",netral
"gw mau boikot aqua tpi asam lambung kumat beli di warung adanya aqua ya suda ak beli. klo maksa beli yg lain cenut cenut ni perut. tdk sarapan dn lupa bawa minum",netral
