"Adalah hal yg berat ketika gw memboikot KFC Pizza Hut Oreo Walls Kraft Cadbury Toblerone dll semua produk itu kesukaan gw sejak kecil tapi gw tetap harus boikot permanen",positif
"Kangen bgt mau makan oreo tapi masih boikot",negatif
"ini oreo kena boikot ga sih lupa.. ada OREO x POKEMON BJIRRRR pingin",netral
"Tbtb kepingin oreo tapi produk boikot",netral
"Cuman awareness boikot ini gak sampe daerah kecil ya aku kemarin di semarang oreo bahkan sampe jatuh harga banget giliran pas pulang aku lihat masih harga normal beberapa produk yang kena boikot juga begitu..",negatif
"sementara ini produk jualan aku yang kena boikot cuma oreo crumb yang lainnya alhamdulillaah lulus sensor",netral
"Sejak boikot oreo.. nabati boleh replace oreo sedapppp",positif
"Hgjgkfnfbdjzndhsn kan gw kl masalah boikot produk ikutin acuan @BDSmovement ya nah gw mau beli oreo soft cake buat berbagi eeeh g boleh gr kraft salah 1 produk yg di boikot tulung info kl emg produk itu pro israel gw g update karena acuan gw cm dr bds movement itu",netral
"bm oreo goren tpi lgsg keinget klo oreo kn di boikot hiks",negatif
"susah boikot oreo karna sesuka itu",negatif
"Kebita banget pengen beli oreo yg pokemon tapi masih nahan-nahan kuat buat nge boikot",positif
"Gapapa deh boikot mekpluri. Mixue oreo enak tsayyy",positif
"@tanyakanrl berhubung boikot oreo lumayan nder topping oreo gratis itu",netral
"Tiktok isinya beneran banyak yg kurang edukasi soal boikot produk2 yg kerja sama dgn zionis ada vt orang lagi unboxing Oreo yg kerja sama dgn kartu uno. Trus beberapa komen ada yg ingatin soal boikot yg ingatin malah disalty-in.",netral
"@convomf Orang mah boikot mcd oreo kfc dll tp orang2 kaya belinya langsung dior ysl channel(?) dll hahaha lucuu bgt kita boikot mati2an tp ada aja orang ignorant",negatif
"kemarin ak pen beli es klim oreo yg biasa ak minum tapi itu di boikot yaa yaudah gajadi bener ga sih oreo itu di boikot???? let me know",positif
"Yukk bisa yukk terus boikot sbux mcd unilever (lifebuoy pepsodent sariwangi abc royco aqua walls molto rinso dll) kfc pizzahut burgerking danone oreo cocacola sprite nestle nescafe kokokrunch fanta milo pringles garnier loreal nivea kraft vaseline dll",positif
"Biasa yang dipajang di kasir kinderjoy skrg Oreo pun. Boikot ngaruh! Mereka jadi promo gencer banget.",positif
"Aku suka oreo tp sedang ku boikot apakah aku bisa menikmatinya lagi?",positif
"Oreo ada Pokemon punya edition la harey aku tengah boikot ni",positif
"hallo sobat -unj !!! kami ada danusan menarik nih!! jadi kita ada niatan jual oreo goreng tapi dikarenakan kami sedang menjalankan boikot produk tsb kami ganti jadi goriorio goreng ada yg minat ga guys? kalo minat boleh rep di bawah ya oh iya satu pack (cont)",positif
"Karna oreo di boikot aing jd mam goriorio.",positif
"bangga sama bang windut dia takedown video collab sama oreo karna masuk ke dalem list boikot",positif
"Udah ga makan Oreo lagi nder dari dulu soalnya eneg aja gitu tapi Alhamdulillah dah ada kasih tau Oreo ini di boikot jadi lanjutin aja dah",positif
"Pengen oreo tapi oreo boikot. Ujian dunia",negatif
"Akuu masih boikot sampe ke produk sehari2 ataupun makeup skincare kaya garnier unilever nestle loreal maybelline cadbury oreo danone",positif
"Gk beli oreo pikachu karena tetep boikot kartu bisa difotocopy kok...",positif
"Kalo aku pribadi selain boikot produk yang tertera aku berusaha sebisa mungkin buat gak beli produk yang terafiliasi lainnya kaya oreo lifeboy carnation dll. Aku gak mau uang ku dipakai untuk membantai manusia even itu cuma seribu atau dua ribu. Aku percaya kalau niat-",positif
"Knp oreo harus produk israel yg di boikot kah..",netral
"oreo yg pikachu enak bgt lagi tapi kata bunda gua oreo boikot kah????",netral
"ya Allah ampuni ak blom bisa boikot oreo sm nutella soalnya dibutuhin di olshop ak ya Allah",negatif
"Setelah tau kalo MCdonald Burger King KFC dll yg sbg penyumbang buat Israhell Gw yg dulunya kemana mana harus beli salah satu dari itu Alhamdulillah sekarang gw gk nafsu gw liat aja udah muak Selain gk sehat kita jg bisa bantu saudara Palestina dg boikot #FreePalestine https://t.co/fVXFoG35tH",positif
"Aku suka aku suka makan Burger King. (Capres 02 Prabowo Subianto) Waduh Bapake! Burger King itu masuk daftar boikot netizen karena Burger King mendukung Israel serang Palestina #DugaanKorupsiKemenhan #DugaanKorupsiKemenhan https://t.co/tCo7aiuQEj",negatif
"Pak ayo boikot Burger King https://t.co/FCzf5emdRc",positif
"Emang gk terkontrol org ini Kepleset lg Burger king kt boikot krn pro israel lo malah terbuka bilang suka Lo pro israel jg? https://t.co/0wMO7Iuq7b",negatif
"logika dari gerakan boikot bertujuan memberikan tekanan secara ekonomi agar negara yang diboikot dapat mengubah putusan atau tindakan yang dinilai konsensus tidak adil dan tidak benar. #BoycottProdukIsrael EndIsraelsGenocide Arab Saudi Burger King Yaman #FreePalestine US and UK https://t.co/sUQrVQxP25",netral
"@tempodotco Wah pak jangan dilanjut ya yuk boikot Burger King https://t.co/7cIyQekNUd",positif
"Setiap dikasih mic selalu ada aja blundernya eyang ini. Burger king pdhal posisi nya mendukung Israel sehingga sedang di Boikot sama umat Islam di Indonesia sampai ada fatwa MUI juga loh. Eyang eyang.... #AMINAjaDulu https://t.co/c7XqOrDBrN",negatif
"Produk-produk yang disebut terafiliasi dengan Israel: 1. Starbucks 2. Kfc 3. Dominos 4. Burger king 5. Pizza hut 6. Mcdonalds 7. Wingstop",netral
"Prabowo dengan bangga bilang Suka Burger King! Padahal Burger King itu masuk daftar boikot netizen karena Burger King mendukung Israel serang Palestina https://t.co/PblMqt674A",netral
"Capek-capek kita memboikot produk yang mendukung Israel Prabowo malah menunjukkan sikap antitesis terhadap gerakan boikot. Jarang mau hadir diskusi sekalinya hadir malah bikin blunder. (Burger King Israel supports IDF by providing free food and drinks to Israeli militants) https://t.co/CryAzwB6RN",negatif
"Apa itu Burger King? Ternyata burger UMKM enak banget bjir mana murah wrwrwrwr Urusan boikot memboikot ini bikin gw banyak explore makanan yang sebelumnya ga gw tau https://t.co/M9aPIVzkl9",positif
"Seberat-beratnya mahasiswa semester akhir masih lebih berat kerjaan buzzernya pak prabowo blunder lagi blunder lagi mayoritas orang Indonesia dukung Palestina dengan Boikot produk Israel eh ini malah bilang suka makan burger king. Kayak pendukung ANIES dong suka bubur ketan https://t.co/kODfLUSMW2",negatif
"Prinsip boikot itu ga asal²an kak. Harus selektif agar efektif &amp; strategis. - Burger King masuk list BDS - Starbucks walaupun ga masuk tapi ttp disarankan diboikot krna mereka pernah bermasalah dgn serikat pekerjanya yg mendukung Palestina - Unilever CEO-nya Alan Jope pernah ~",positif
"Lagi aja kemarin liat wind breaker collab sama burger king Tetep boikot burger king terus",positif
"Prabowo Ngaku Suka Makan Burger King Netizen: Rakyat Capek-Capek Boikot Produk Israel Dia Malah Endorse https://t.co/1xTcEoyNN2",negatif
"Drpada ngandelin anecdotal evidence mending liat aja lapkeu MAPI yg pegang brand2 diboikot ky Sbucks Burger King dll. Thn 2023 sma Q1 2024 penjualan MAPI naik dr tahun sebelumnya jd keliatannya no/minimal impact. Tp hrs diliat jg siapa tau produk non boikot MAPI salesnya naik. https://t.co/0ZLkXgrmz2",negatif
"Katanya mau suport UMKM kok malah lebih suka produk barat. Apalagi suds jelas burger king lagi di boikot karena pro zionis israel apa jangan2 ikutan juga pro zionis israel ya ? Makin berat nih tugasnya TKN dan para buzzer nyebokin nih orang. @kurawa @DedynurPalakka https://t.co/9VVaLKsBno",negatif
"Pgn tetap boikot produk israel tp jujurly gw udh lama ga makan burger king",positif
"Dampak boikot YouTuber Alman Mulyana menyoroti kondisi restoran cepat saji Burger King KFC dan Buffalo Wild Wings yang bangkrut di Arab Saudi https://t.co/aUpvhnHkHr",netral
"same kek temen gw gembor2 soal boikot tapi tetep ngerayain ultah di burger king KEK????????? dengan bagusnya story wa dia ada 3 tau isinya apa?? 2 story pertama tentang Palestine dan isu boikot terus story yg terakhir video dia ngerayain ultah di buger king",negatif
"Kemarin bilang Gaza lemah lanjut bilang suka Burger King padahal jelas-jelas itu masuk salah satu daftar boikot karna dukung Israhell. Udah clear yaa di mana ni capres berpihak?",negatif
"Masih boikot: Sbux Pizza hut Burger King BBW Ngaku dikit kemaren stres banget dan butuh tempat akhirnya ke mekdi... hiks. Tapi yg lain masih koo~~ Pizza nemu Cheese n Dough yg keluaran korea enak juga!",positif
"Menurut gue gerakan boikot ini dilakukan setelah serangan 7 Oktober 2023 dan muncul nama-nama brand yang terang-terangan funding Israel Top priority ada di HP (merk laptop) AXA. Kemudian Disney McD Starbucks Burger King Follow up di https://t.co/FhIywkJmiy",netral
"Prabowo ngaku suka makan Burger King netizen: Rakyat capek capek boikot produk Israel dia malah endorse https://t.co/gzib1OT44t https://t.co/gzib1OT44t",netral
"Krn disini gaada burger king dlu dia suka nganterin burger king ke rumah ketika dia pulang dari jakarta sebab gue suka burger king. Alhamdulillah burger king di boikot anggep aj itu alasan dia gabakal ngntr tu burger pdhl alasan sebenarnya krn .",positif
"Capresnya doyan Burger King Cawapresnya doyan Starbucks berat betul perjuangan Bu Retno di Forum Internasional bela Palestina https://t.co/mLc9337BZT #MenembusBatas #freepalestine #israel_penjajah #boikot Selengkapnya : https://t.co/dnxLo4hEdX https://t.co/hG3mrqYtXf",positif
"Eh burger king tuh masuk list boikot kah? I'm craving their cheesy fries",netral
"Ibu Retno mewakili Indonesia untuk membela kemerdekaan Palestina di forum dunia. Sementara di negerinya sendiri ada capres yang doyan makan burger king dan bilang Gaza lemah. Dan cawapresnya yang doyan sbux produk boikot. Ironis!",negatif
"Peeps burger king di boikot ga",netral
"eh burger king tuh boikot apa ga si?",netral
"Tolong jgn stop boikot mcd sbux burgerking pizzahut kfc (di beberpa outlet masih rame). Enlighten orang2 terdekat untuk bantu menekan jionis",positif
"Liat Wind breaker collab sama Burger king rasanya sedih Pokoknya tetep boikot produk2 pendukung genosida",positif
"guys mau ngingetin!! banyak tempat makan yang perlu kita boikot bikin promo (like mcd burger king phd dll). please jangan terlena!!! keep boycotting ‼️",positif
"so far brand yg udah secara konsisten gw boikot dan semoga selalu konsisten: - nestle - starbucks - pizza hut - kfc - mcd - burger king masih akan terus pelan pelan boikot yg possible buat diboikot",positif
"merugikan dari mana deh?? gw sama abang gw yang pelanggan tetap ikut ngeboikot mekdi/burger king dengan beralih ke umkm indo kek burger bangor traffic bun.. itu ngerugiin??? gw gakngerugiin siapapun dan bentuk boikot yg gw lakuin itu adalah penolakan keras atas tindakan israel",positif
"@AlifahRatu tapi kesel banget si sama yang ga bisa boikot sbux mcd kfc burger king dll yg sejenis. emang kalo lu ga konsumsi itu mati ya",negatif
"Capek2 kampanye boikot produk terafiliasi zionis eeh ada bapak2 random bilang Aku suka Burger King Jd pengen nangis live akutu..",negatif
"Suami ku begitu masuk mall langsung bilang mah berarti gak boleh beli burger? tau banget aku dia suka banget sama burger dari burger king gegara boikot sebelum berangkat udah tak kasih tau. Padahal boleh beli burger asal merk lain.",positif
"capresnya doyan burger king cawapresnya ketauan minum starbuck eee skrg timsesnya promosiin pizza hut padahal awal perang gaza kemarin heboh nyeruin boikot di podcastnya deddy corbuzier. makan apapun minumnya ya ludah sendiri",negatif
"Burger king termasuk di boikot gak ya?",netral
"Jangan lupa boikot burger king‼️",positif
"rekan kantor gue kocak bgt blio nanya kurma yang enak apa gue jawab semua enak asal bukan bikinan 🇮🇱 dia kaget karena ternyata ada buru-buru googling biar bisa di boikot. tolonglah sendirinya msh makan mcdonald burger king atau bahkan produk lain yg terhubung ke 🇮🇱",netral
"Kita minim udah boikot produk pro Israel pak. Lha bapak malah suka Burger King.",positif
"coba bayangin lo koar2 trs speak up soal palestine si medsos eh sm paslon yg didukung lo dibilang gaza lemah gwe sih udah cancelled ya mana blg juga suka burger king?!? yg notabene nya salah satu produk boikot ‍️‍️",negatif
"KFC Burger King Pizza Hut terpaksa gw boikot permanen Franchise2 Amerika pada tumbang orang2 seluruh dunia udah aware urusan genocide Palestine citra brand udah kotor berlumuran darah orang2 Palestine yg dibantai",positif
"Rejeki dari Yang Maha Kaya dan Maha Terpuji bukan hanya di Starbucks McD Burger King Pizza Hut atau Domino's. Apa mungkin Yang Maha Mengetahui segitu kudetnya sampai pertanyaannya cuma sebatas Kenapa kamu boikot Starbucks dan membuat banyak orang kehilangan pekerjaan ? ‍️",negatif
"Nak tanya burger king kena boikot kah?",netral
"Aku 2 minggu lalu kepingin maka burger king atau burger kill. Aku pikir itu burger yang punya orang Bandung karena ada nama band metal asal Bandung namanya hampir mirip. Waktu lihat2 produk boikot lah ternyata punya orang luar.",netral
"burger king boikot ga sih?",netral
"Boikot aside ada yang bilang burger mcd atau burger king enak tuh keknya belum pernah nyobain yang lain. Please coba burger bangor sana.",positif
"Beberapa kali lihat video ada yg menunjukkan kalau McD ramai lagi Burger King ramai lagi. Bagaimana tidak kalau cara boikotnya tidak fokus? Malah sibuk boikot sana-sini yg bukan target utama bahkan bukan target sama sekali. Giliran tidak berhasil menyalahkan orang lain.",negatif
"Burger king boikot ke eh ? Tapi dah order ni",netral
"lu pada jgn norak norak bgt apa masa mekdi ama burger king doang gabisa lu boikot dah wkwkwkwk ayam ayam lain banyak yg lebih enak?? and litereli burger bangor exist?????????",positif
